date,region_code,region,cases,recovered,active_cases,deceased,tp7d,hospitalized,intensivecare
2020-05-12,3,Eivissa,117,0,0,0,0.0014492753623188406,nan,nan
2020-05-12,4,Formentera,7,0,0,0,0,nan,nan
2020-05-12,0,total-balears,1841,0,0,0,0.004365690806368772,nan,nan
2020-05-13,1,Mallorca,1570,0,0,0,0.005398920215956809,nan,nan
2020-05-13,2,Menorca,77,0,0,0,0,nan,nan
2020-05-13,3,Eivissa,117,0,0,0,0.0014641288433382138,nan,nan
2020-05-13,4,Formentera,7,0,0,0,0,nan,nan
2020-05-13,0,total-balears,1846,0,0,0,0.004324038122132015,nan,nan
2020-05-14,1,Mallorca,1582,0,0,0,0.0060396893874029335,nan,nan
2020-05-14,2,Menorca,77,0,0,0,0,nan,nan
2020-05-14,3,Eivissa,117,0,0,0,0.0015384615384615385,nan,nan
2020-05-14,4,Formentera,7,0,0,0,0,nan,nan
2020-05-14,0,total-balears,1858,0,0,0,0.004770204568388221,nan,nan
2020-05-15,1,Mallorca,1603,0,0,0,0.007936507936507936,nan,nan
2020-05-15,2,Menorca,77,0,0,0,0,nan,nan
2020-05-15,3,Eivissa,119,0,0,0,0.0014545454545454545,nan,nan
2020-05-15,4,Formentera,7,0,0,0,0,nan,nan
2020-05-15,0,total-balears,1881,0,0,0,0.006007437780108706,nan,nan
2020-05-16,1,Mallorca,1608,0,0,0,0.008039922373163293,nan,nan
2020-05-16,2,Menorca,77,0,0,0,0,nan,nan
2020-05-16,3,Eivissa,119,0,0,0,0.0013245033112582781,nan,nan
2020-05-16,4,Formentera,7,0,0,0,0,nan,nan
2020-05-16,0,total-balears,1886,0,0,0,0.005965400676078743,nan,nan
2020-05-17,1,Mallorca,1610,0,0,0,0.008819951338199513,nan,nan
2020-05-17,2,Menorca,77,0,0,0,0,nan,nan
2020-05-17,3,Eivissa,119,0,0,0,0.0014749262536873156,nan,nan
2020-05-17,4,Formentera,7,0,0,0,0,nan,nan
2020-05-17,0,total-balears,1888,0,0,0,0.006523866478199413,nan,nan
2020-05-18,1,Mallorca,1617,0,0,0,0.008486134262767085,nan,nan
2020-05-18,2,Menorca,77,0,0,0,0,nan,nan
2020-05-18,3,Eivissa,119,0,0,0,0.0016460905349794238,nan,nan
2020-05-18,4,Formentera,7,0,0,0,0,nan,nan
2020-05-18,0,total-balears,1895,0,0,0,0.00638063806380638,nan,nan
2020-05-19,1,Mallorca,1631,0,0,0,0.010578618368328258,nan,nan
2020-05-19,2,Menorca,77,0,0,0,0,nan,nan
2020-05-19,3,Eivissa,119,0,0,0,0.0017406440382941688,nan,nan
2020-05-19,4,Formentera,7,0,0,0,0,nan,nan
2020-05-19,0,total-balears,1909,0,0,0,0.008068343616516375,nan,nan
2020-05-20,1,Mallorca,1640,0,0,0,0.011323196376577159,nan,nan
2020-05-20,2,Menorca,77,0,0,0,0,nan,nan
2020-05-20,3,Eivissa,120,0,0,0,0.0028142589118198874,nan,nan
2020-05-20,4,Formentera,8,0,0,0,0.025,nan,nan
2020-05-20,0,total-balears,1920,0,0,0,0.008940437356530143,nan,nan
2020-05-21,1,Mallorca,1645,0,0,0,0.010294117647058823,nan,nan
2020-05-21,2,Menorca,77,0,0,0,0,nan,nan
2020-05-21,3,Eivissa,120,0,0,0,0.0029850746268656717,nan,nan
2020-05-21,4,Formentera,8,0,0,0,0.020833333333333332,nan,nan
2020-05-21,0,total-balears,1925,0,0,0,0.008261405672009864,nan,nan
2020-05-22,1,Mallorca,1651,0,0,0,0.00757336699274219,nan,nan
2020-05-22,2,Menorca,77,0,0,0,0,nan,nan
2020-05-22,3,Eivissa,121,0,0,0,0.0023923444976076554,nan,nan
2020-05-22,4,Formentera,8,0,0,0,0.015151515151515152,nan,nan
2020-05-22,0,total-balears,1932,0,0,0,0.006153474903474903,nan,nan
2020-05-23,1,Mallorca,1653,0,0,0,0.007049976500078333,nan,nan
2020-05-23,2,Menorca,77,0,0,0,0,nan,nan
2020-05-23,3,Eivissa,122,0,0,0,0.004594180704441042,nan,nan
2020-05-23,4,Formentera,8,0,0,0,0.010869565217391304,nan,nan
2020-05-23,0,total-balears,1935,0,0,0,0.0060093205788570025,nan,nan
2020-05-24,1,Mallorca,1654,0,0,0,0.006673744880934324,nan,nan
2020-05-24,2,Menorca,77,0,0,0,0,nan,nan
2020-05-24,3,Eivissa,122,0,0,0,0.004322766570605188,nan,nan
2020-05-24,4,Formentera,9,0,0,0,0.016666666666666666,nan,nan
2020-05-24,0,total-balears,1938,0,0,0,0.005934718100890208,nan,nan
2020-05-25,1,Mallorca,1655,0,0,0,0.005940284508363296,nan,nan
2020-05-25,2,Menorca,77,0,0,0,0,nan,nan
2020-05-25,3,Eivissa,122,0,0,0,0.004316546762589928,nan,nan
2020-05-25,4,Formentera,9,0,0,0,0.01639344262295082,nan,nan
2020-05-25,0,total-balears,1939,0,0,0,0.005357360282478997,nan,nan
2020-05-26,1,Mallorca,1661,0,0,0,0.00473260766682442,nan,nan
2020-05-26,2,Menorca,77,0,0,0,0,nan,nan
2020-05-26,3,Eivissa,122,0,0,0,0.004807692307692308,nan,nan
2020-05-26,4,Formentera,9,0,0,0,0.015748031496062992,nan,nan
2020-05-26,0,total-balears,1945,0,0,0,0.004466501240694789,nan,nan
2020-05-27,1,Mallorca,1667,0,0,0,0.004388816644993498,nan,nan
2020-05-27,2,Menorca,77,0,0,0,0,nan,nan
2020-05-27,3,Eivissa,123,0,0,0,0.005067567567567568,nan,nan
2020-05-27,4,Formentera,9,0,0,0,0.008333333333333333,nan,nan
2020-05-27,0,total-balears,1952,0,0,0,0.004018081366147665,nan,nan
2020-05-28,1,Mallorca,1670,0,0,0,0.0040413837698027805,nan,nan
2020-05-28,2,Menorca,77,0,0,0,0,nan,nan
2020-05-28,3,Eivissa,123,0,0,0,0.00487012987012987,nan,nan
2020-05-28,4,Formentera,9,0,0,0,0.007462686567164179,nan,nan
2020-05-28,0,total-balears,1957,0,0,0,0.003982576228998133,nan,nan
2020-05-29,1,Mallorca,1679,0,0,0,0.004668222740913638,nan,nan
2020-05-29,2,Menorca,77,0,0,0,0,nan,nan
2020-05-29,3,Eivissa,123,0,0,0,0.0034542314335060447,nan,nan
2020-05-29,4,Formentera,9,0,0,0,0.007633587786259542,nan,nan
2020-05-29,0,total-balears,1966,0,0,0,0.0044334333029078105,nan,nan
2020-05-30,1,Mallorca,1681,0,0,0,0.004636529226693161,nan,nan
2020-05-30,2,Menorca,77,0,0,0,0,nan,nan
2020-05-30,3,Eivissa,124,0,0,0,0.0033613445378151263,nan,nan
2020-05-30,4,Formentera,9,0,0,0,0.007633587786259542,nan,nan
2020-05-30,0,total-balears,1969,0,0,0,0.004420176807072283,nan,nan
2020-05-31,1,Mallorca,1683,0,0,0,0.004880511612251767,nan,nan
2020-05-31,2,Menorca,77,0,0,0,0,nan,nan
2020-05-31,3,Eivissa,124,0,0,0,0.0035026269702276708,nan,nan
2020-05-31,4,Formentera,9,0,0,0,0,nan,nan
2020-05-31,0,total-balears,1971,0,0,0,0.00437375745526839,nan,nan
2020-06-01,1,Mallorca,1686,0,0,0,0.0050711598233273356,nan,nan
2020-06-01,2,Menorca,77,0,0,0,0,nan,nan
2020-06-01,3,Eivissa,125,0,0,0,0.005244755244755245,nan,nan
2020-06-01,4,Formentera,9,0,0,0,0,nan,nan
2020-06-01,0,total-balears,1975,0,0,0,0.00466683951257454,nan,nan
2020-06-02,1,Mallorca,1689,0,0,0,0.004628864275086791,nan,nan
2020-06-02,2,Menorca,77,0,0,0,0,nan,nan
2020-06-02,3,Eivissa,125,0,0,0,0.005385996409335727,nan,nan
2020-06-02,4,Formentera,9,0,0,0,0,nan,nan
2020-06-02,0,total-balears,1978,0,0,0,0.004166666666666667,nan,nan
2020-06-03,1,Mallorca,1694,0,0,0,0.004352732548766725,nan,nan
2020-06-03,2,Menorca,77,0,0,0,0,nan,nan
2020-06-03,3,Eivissa,125,0,0,0,0.003656307129798903,nan,nan
2020-06-03,4,Formentera,9,0,0,0,0,nan,nan
2020-06-03,0,total-balears,1983,0,0,0,0.003912165572942958,nan,nan
2020-06-04,1,Mallorca,1696,0,0,0,0.004418762746430999,nan,nan
2020-06-04,2,Menorca,77,0,0,0,0,nan,nan
2020-06-04,3,Eivissa,125,0,0,0,0.004056795131845842,nan,nan
2020-06-04,4,Formentera,9,0,0,0,0,nan,nan
2020-06-04,0,total-balears,1985,0,0,0,0.0037238994547147226,nan,nan
2020-06-05,1,Mallorca,1700,0,0,0,0.0036706869428421605,nan,nan
2020-06-05,2,Menorca,77,0,0,0,0,nan,nan
2020-06-05,3,Eivissa,126,0,0,0,0.0057692307692307696,nan,nan
2020-06-05,4,Formentera,9,0,0,0,0,nan,nan
2020-06-05,0,total-balears,1990,0,0,0,0.0032697547683923707,nan,nan
2020-06-06,1,Mallorca,1703,0,0,0,0.003871876099964801,nan,nan
2020-06-06,2,Menorca,77,0,0,0,0,nan,nan
2020-06-06,3,Eivissa,126,0,0,0,0.004219409282700422,nan,nan
2020-06-06,4,Formentera,9,0,0,0,0,nan,nan
2020-06-06,0,total-balears,1993,0,0,0,0.0033176665745092617,nan,nan
2020-06-07,1,Mallorca,1704,0,0,0,0.0036163251248493198,nan,nan
2020-06-07,2,Menorca,77,0,0,0,0,nan,nan
2020-06-07,3,Eivissa,126,0,0,0,0.004301075268817204,nan,nan
2020-06-07,4,Formentera,9,0,0,0,0,nan,nan
2020-06-07,0,total-balears,1994,0,0,0,0.0031207598371777476,nan,nan
2020-06-08,1,Mallorca,1705,0,0,0,0.003404407812220032,nan,nan
2020-06-08,2,Menorca,77,0,0,0,0,nan,nan
2020-06-08,3,Eivissa,126,0,0,0,0.0021141649048625794,nan,nan
2020-06-08,4,Formentera,9,0,0,0,0,nan,nan
2020-06-08,0,total-balears,1995,0,0,0,0.0028129395218002813,nan,nan
2020-06-09,1,Mallorca,1706,0,0,0,0.0029945393693852386,nan,nan
2020-06-09,2,Menorca,77,0,0,0,0,nan,nan
2020-06-09,3,Eivissa,126,0,0,0,0.0019193857965451055,nan,nan
2020-06-09,4,Formentera,9,0,0,0,0,nan,nan
2020-06-09,0,total-balears,1996,0,0,0,0.0025910464948898804,nan,nan
2020-06-10,1,Mallorca,1708,0,0,0,0.0024505513740591634,nan,nan
2020-06-10,2,Menorca,77,0,0,0,0,nan,nan
2020-06-10,3,Eivissa,127,0,0,0,0.0034904013961605585,nan,nan
2020-06-10,4,Formentera,9,0,0,0,0,nan,nan
2020-06-10,0,total-balears,1999,0,0,0,0.0022811519817507843,nan,nan
2020-06-11,1,Mallorca,1717,0,0,0,0.003523489932885906,nan,nan
2020-06-11,2,Menorca,77,0,0,0,0,nan,nan
2020-06-11,3,Eivissa,128,0,0,0,0.004709576138147566,nan,nan
2020-06-11,4,Formentera,9,0,0,0,0,nan,nan
2020-06-11,0,total-balears,2009,0,0,0,0.003290375651220181,nan,nan
2020-06-12,1,Mallorca,1720,0,0,0,0.0032663726931242854,nan,nan
2020-06-12,2,Menorca,77,0,0,0,0,nan,nan
2020-06-12,3,Eivissa,128,0,0,0,0.002962962962962963,nan,nan
2020-06-12,4,Formentera,11,0,0,0,0.0273972602739726,nan,nan
2020-06-12,0,total-balears,2014,0,0,0,0.0031624719989458427,nan,nan
2020-06-13,1,Mallorca,1723,0,0,0,0.0033875338753387536,nan,nan
2020-06-13,2,Menorca,77,0,0,0,0,nan,nan
2020-06-13,3,Eivissa,128,0,0,0,0.002805049088359046,nan,nan
2020-06-13,4,Formentera,11,0,0,0,0.021052631578947368,nan,nan
2020-06-13,0,total-balears,2017,0,0,0,0.0032266738370529714,nan,nan
2020-06-14,1,Mallorca,1723,0,0,0,0.0032567706547823104,nan,nan
2020-06-14,2,Menorca,77,0,0,0,0,nan,nan
2020-06-14,3,Eivissa,128,0,0,0,0.0028129395218002813,nan,nan
2020-06-14,4,Formentera,11,0,0,0,0.020833333333333332,nan,nan
2020-06-14,0,total-balears,2017,0,0,0,0.003129677507143829,nan,nan
2020-06-15,1,Mallorca,1729,0,0,0,0.003931203931203931,nan,nan
2020-06-15,2,Menorca,77,0,0,0,0,nan,nan
2020-06-15,3,Eivissa,129,0,0,0,0.00423728813559322,nan,nan
2020-06-15,4,Formentera,11,0,0,0,0.020833333333333332,nan,nan
2020-06-15,0,total-balears,2024,0,0,0,0.003816291617318068,nan,nan
2020-06-16,1,Mallorca,1730,0,0,0,0.003953871499176277,nan,nan
2020-06-16,2,Menorca,77,0,0,0,0,nan,nan
2020-06-16,3,Eivissa,130,0,0,0,0.005571030640668524,nan,nan
2020-06-16,4,Formentera,11,0,0,0,0.015748031496062992,nan,nan
2020-06-16,0,total-balears,2026,0,0,0,0.0039380414807035965,nan,nan
2020-06-17,1,Mallorca,1732,0,0,0,0.004034291477559254,nan,nan
2020-06-17,2,Menorca,77,0,0,0,0,nan,nan
2020-06-17,3,Eivissa,130,0,0,0,0.004201680672268907,nan,nan
2020-06-17,4,Formentera,11,0,0,0,0.015625,nan,nan
2020-06-17,0,total-balears,2028,0,0,0,0.0037755500585861215,nan,nan
2020-06-18,1,Mallorca,1735,0,0,0,0.003101843873858349,nan,nan
2020-06-18,2,Menorca,79,0,0,0,0.0032258064516129032,nan,nan
2020-06-18,3,Eivissa,130,0,0,0,0.002797202797202797,nan,nan
2020-06-18,4,Formentera,11,0,0,0,0.013793103448275862,nan,nan
2020-06-18,0,total-balears,2033,0,0,0,0.003183023872679045,nan,nan
2020-06-19,1,Mallorca,1745,0,0,0,0.004464285714285714,nan,nan
2020-06-19,2,Menorca,79,0,0,0,0.003976143141153081,nan,nan
2020-06-19,3,Eivissa,131,0,0,0,0.00436046511627907,nan,nan
2020-06-19,4,Formentera,11,0,0,0,0,nan,nan
2020-06-19,0,total-balears,2044,0,0,0,0.004174203422846807,nan,nan
2020-06-20,1,Mallorca,1753,0,0,0,0.005184929139301763,nan,nan
2020-06-20,2,Menorca,79,0,0,0,0.0038461538461538464,nan,nan
2020-06-20,3,Eivissa,131,0,0,0,0.004267425320056899,nan,nan
2020-06-20,4,Formentera,11,0,0,0,0,nan,nan
2020-06-20,0,total-balears,2052,0,0,0,0.0047169811320754715,nan,nan
2020-06-21,1,Mallorca,1753,0,0,0,0.005275189027606823,nan,nan
2020-06-21,2,Menorca,79,0,0,0,0.003738317757009346,nan,nan
2020-06-21,3,Eivissa,131,0,0,0,0.004231311706629055,nan,nan
2020-06-21,4,Formentera,11,0,0,0,0,nan,nan
2020-06-21,0,total-balears,2052,0,0,0,0.004760609357997824,nan,nan
2020-06-22,1,Mallorca,1755,0,0,0,0.004733296923357,nan,nan
2020-06-22,2,Menorca,79,0,0,0,0.0035714285714285713,nan,nan
2020-06-22,3,Eivissa,131,0,0,0,0.0028169014084507044,nan,nan
2020-06-22,4,Formentera,11,0,0,0,0,nan,nan
2020-06-22,0,total-balears,2054,0,0,0,0.004168982768204558,nan,nan
2020-06-23,1,Mallorca,1757,0,0,0,0.0048482671933919915,nan,nan
2020-06-23,2,Menorca,79,0,0,0,0.0028208744710860366,nan,nan
2020-06-23,3,Eivissa,131,0,0,0,0.00141643059490085,nan,nan
2020-06-23,4,Formentera,11,0,0,0,0,nan,nan
2020-06-23,0,total-balears,2056,0,0,0,0.004044216770018873,nan,nan
2020-06-24,1,Mallorca,1758,0,0,0,0.004809470958194599,nan,nan
2020-06-24,2,Menorca,79,0,0,0,0.0038022813688212928,nan,nan
2020-06-24,3,Eivissa,131,0,0,0,0.001483679525222552,nan,nan
2020-06-24,4,Formentera,11,0,0,0,0,nan,nan
2020-06-24,0,total-balears,2057,0,0,0,0.004120488775220233,nan,nan
2020-06-25,1,Mallorca,1760,0,0,0,0.005038291011688835,nan,nan
2020-06-25,2,Menorca,79,0,0,0,0,nan,nan
2020-06-25,3,Eivissa,131,0,0,0,0.0016611295681063123,nan,nan
2020-06-25,4,Formentera,11,0,0,0,0,nan,nan
2020-06-25,0,total-balears,2060,0,0,0,0.004158964879852125,nan,nan
2020-06-26,1,Mallorca,1764,0,0,0,0.0036238794583253863,nan,nan
2020-06-26,2,Menorca,80,0,0,0,0.0018248175182481751,nan,nan
2020-06-26,3,Eivissa,131,0,0,0,0,nan,nan
2020-06-26,4,Formentera,11,0,0,0,0,nan,nan
2020-06-26,0,total-balears,2065,0,0,0,0.003105590062111801,nan,nan
2020-06-27,1,Mallorca,1766,0,0,0,0.002694300518134715,nan,nan
2020-06-27,2,Menorca,80,0,0,0,0.0017211703958691911,nan,nan
2020-06-27,3,Eivissa,132,0,0,0,0.001949317738791423,nan,nan
2020-06-27,4,Formentera,11,0,0,0,0,nan,nan
2020-06-27,0,total-balears,2071,0,0,0,0.0030225898822780783,nan,nan
2020-06-28,1,Mallorca,1767,0,0,0,0.002901554404145078,nan,nan
2020-06-28,2,Menorca,80,0,0,0,0.001718213058419244,nan,nan
2020-06-28,3,Eivissa,132,0,0,0,0.0019157088122605363,nan,nan
2020-06-28,4,Formentera,11,0,0,0,0,nan,nan
2020-06-28,0,total-balears,2072,0,0,0,0.0031791448100460975,nan,nan
2020-06-29,1,Mallorca,1767,0,0,0,0.0024125452352231603,nan,nan
2020-06-29,2,Menorca,80,0,0,0,0.0017421602787456446,nan,nan
2020-06-29,3,Eivissa,132,0,0,0,0.0018450184501845018,nan,nan
2020-06-29,4,Formentera,11,0,0,0,0,nan,nan
2020-06-29,0,total-balears,2073,0,0,0,0.002933909820877085,nan,nan
2020-06-30,1,Mallorca,1773,0,0,0,0.003286770747740345,nan,nan
2020-06-30,2,Menorca,80,0,0,0,0.002336448598130841,nan,nan
2020-06-30,3,Eivissa,133,0,0,0,0.00408997955010225,nan,nan
2020-06-30,4,Formentera,11,0,0,0,0,nan,nan
2020-06-30,0,total-balears,2080,0,0,0,0.003903073670515531,nan,nan
2020-07-01,1,Mallorca,1776,0,0,0,0.003590664272890485,nan,nan
2020-07-01,2,Menorca,80,0,0,0,0.002320185614849188,nan,nan
2020-07-01,3,Eivissa,136,0,0,0,0.010040160642570281,nan,nan
2020-07-01,4,Formentera,11,0,0,0,0,nan,nan
2020-07-01,0,total-balears,2089,0,0,0,0.005058488776478028,nan,nan
2020-07-02,1,Mallorca,1780,0,0,0,0.0037893141341417205,nan,nan
2020-07-02,2,Menorca,80,0,0,0,0.0021645021645021645,nan,nan
2020-07-02,3,Eivissa,136,0,0,0,0.010080645161290322,nan,nan
2020-07-02,4,Formentera,11,0,0,0,0,nan,nan
2020-07-02,0,total-balears,2093,0,0,0,0.004972875226039783,nan,nan
2020-07-03,1,Mallorca,1783,0,0,0,0.003763121410180234,nan,nan
2020-07-03,2,Menorca,80,0,0,0,0,nan,nan
2020-07-03,3,Eivissa,136,0,0,0,0.009881422924901186,nan,nan
2020-07-03,4,Formentera,11,0,0,0,0,nan,nan
2020-07-03,0,total-balears,2096,0,0,0,0.00483317742438416,nan,nan
2020-07-04,1,Mallorca,1784,0,0,0,0.003467539973030245,nan,nan
2020-07-04,2,Menorca,80,0,0,0,0,nan,nan
2020-07-04,3,Eivissa,136,0,0,0,0.0074487895716946,nan,nan
2020-07-04,4,Formentera,11,0,0,0,0,nan,nan
2020-07-04,0,total-balears,2097,0,0,0,0.003962810547172687,nan,nan
2020-07-05,1,Mallorca,1787,0,0,0,0.003838771593090211,nan,nan
2020-07-05,2,Menorca,80,0,0,0,0,nan,nan
2020-07-05,3,Eivissa,136,0,0,0,0.007662835249042145,nan,nan
2020-07-05,4,Formentera,11,0,0,0,0,nan,nan
2020-07-05,0,total-balears,2100,0,0,0,0.004275461902580546,nan,nan
2020-07-06,1,Mallorca,1787,0,0,0,0.0038887808671981333,nan,nan
2020-07-06,2,Menorca,80,0,0,0,0,nan,nan
2020-07-06,3,Eivissa,136,0,0,0,0.007736943907156673,nan,nan
2020-07-06,4,Formentera,11,0,0,0,0,nan,nan
2020-07-06,0,total-balears,2100,0,0,0,0.004151291512915129,nan,nan
2020-07-07,1,Mallorca,1790,0,0,0,0.003200301204819277,nan,nan
2020-07-07,2,Menorca,81,0,0,0,0.0021551724137931034,nan,nan
2020-07-07,3,Eivissa,137,0,0,0,0.00686106346483705,nan,nan
2020-07-07,4,Formentera,11,0,0,0,0,nan,nan
2020-07-07,0,total-balears,2105,0,0,0,0.003691126531817511,nan,nan
2020-07-08,1,Mallorca,1790,0,0,0,0.0026876559800345554,nan,nan
2020-07-08,2,Menorca,83,0,0,0,0.006355932203389831,nan,nan
2020-07-08,3,Eivissa,137,0,0,0,0.001736111111111111,nan,nan
2020-07-08,4,Formentera,11,0,0,0,0,nan,nan
2020-07-08,0,total-balears,2108,0,0,0,0.002845589336528381,nan,nan
2020-07-09,1,Mallorca,1792,0,0,0,0.0023260321767784456,nan,nan
2020-07-09,2,Menorca,83,0,0,0,0.006147540983606557,nan,nan
2020-07-09,3,Eivissa,138,0,0,0,0.0033333333333333335,nan,nan
2020-07-09,4,Formentera,11,0,0,0,0,nan,nan
2020-07-09,0,total-balears,2112,0,0,0,0.0028472950696838005,nan,nan
2020-07-10,1,Mallorca,1793,0,0,0,0.0019160758766047135,nan,nan
2020-07-10,2,Menorca,83,0,0,0,0.005847953216374269,nan,nan
2020-07-10,3,Eivissa,138,0,0,0,0.0034965034965034965,nan,nan
2020-07-10,4,Formentera,11,0,0,0,0,nan,nan
2020-07-10,0,total-balears,2114,0,0,0,0.002671019439085918,nan,nan
2020-07-11,1,Mallorca,1806,0,0,0,0.0041400075272864136,nan,nan
2020-07-11,2,Menorca,83,0,0,0,0.005905511811023622,nan,nan
2020-07-11,3,Eivissa,139,0,0,0,0.005042016806722689,nan,nan
2020-07-11,4,Formentera,11,0,0,0,0,nan,nan
2020-07-11,0,total-balears,2128,0,0,0,0.004477180820335066,nan,nan
2020-07-12,1,Mallorca,1810,0,0,0,0.004265578635014837,nan,nan
2020-07-12,2,Menorca,83,0,0,0,0.005905511811023622,nan,nan
2020-07-12,3,Eivissa,139,0,0,0,0.004665629860031105,nan,nan
2020-07-12,4,Formentera,11,0,0,0,0,nan,nan
2020-07-12,0,total-balears,2132,0,0,0,0.004522968197879859,nan,nan
2020-07-13,1,Mallorca,1812,0,0,0,0.004500450045004501,nan,nan
2020-07-13,2,Menorca,83,0,0,0,0.005964214711729622,nan,nan
2020-07-13,3,Eivissa,139,0,0,0,0.004830917874396135,nan,nan
2020-07-13,4,Formentera,11,0,0,0,0,nan,nan
2020-07-13,0,total-balears,2134,0,0,0,0.0047032784617512795,nan,nan
2020-07-14,1,Mallorca,1817,0,0,0,0.005039193729003359,nan,nan
2020-07-14,2,Menorca,83,0,0,0,0.0037593984962406013,nan,nan
2020-07-14,3,Eivissa,140,0,0,0,0.005,nan,nan
2020-07-14,4,Formentera,11,0,0,0,0,nan,nan
2020-07-14,0,total-balears,2142,0,0,0,0.00524748262657779,nan,nan
2020-07-15,1,Mallorca,1825,0,0,0,0.006492301984789464,nan,nan
2020-07-15,2,Menorca,83,0,0,0,0,nan,nan
2020-07-15,3,Eivissa,143,0,0,0,0.00964630225080386,nan,nan
2020-07-15,4,Formentera,11,0,0,0,0,nan,nan
2020-07-15,0,total-balears,2155,0,0,0,0.006595565534661802,nan,nan
2020-07-16,1,Mallorca,1830,0,0,0,0.0069609818648104045,nan,nan
2020-07-16,2,Menorca,86,0,0,0,0.0055147058823529415,nan,nan
2020-07-16,3,Eivissa,143,0,0,0,0.008818342151675485,nan,nan
2020-07-16,4,Formentera,11,0,0,0,0,nan,nan
2020-07-16,0,total-balears,2164,0,0,0,0.0072645990500139705,nan,nan
2020-07-17,1,Mallorca,1837,0,0,0,0.008055657268399853,nan,nan
2020-07-17,2,Menorca,88,0,0,0,0.008517887563884156,nan,nan
2020-07-17,3,Eivissa,143,0,0,0,0.007342143906020558,nan,nan
2020-07-17,4,Formentera,15,0,0,0,0.0851063829787234,nan,nan
2020-07-17,0,total-balears,2177,0,0,0,0.008567931456548347,nan,nan
2020-07-18,1,Mallorca,1840,0,0,0,0.0062904717853839035,nan,nan
2020-07-18,2,Menorca,88,0,0,0,0.008064516129032258,nan,nan
2020-07-18,3,Eivissa,143,0,0,0,0.0060790273556231,nan,nan
2020-07-18,4,Formentera,15,0,0,0,0.07407407407407407,nan,nan
2020-07-18,0,total-balears,2180,0,0,0,0.00707386750102027,nan,nan
2020-07-19,1,Mallorca,1840,0,0,0,0.00563063063063063,nan,nan
2020-07-19,2,Menorca,88,0,0,0,0.008064516129032258,nan,nan
2020-07-19,3,Eivissa,143,0,0,0,0.0064,nan,nan
2020-07-19,4,Formentera,17,0,0,0,0.05357142857142857,nan,nan
2020-07-19,0,total-balears,2185,0,0,0,0.007198152926796143,nan,nan
2020-07-20,1,Mallorca,1844,0,0,0,0.006195546950629236,nan,nan
2020-07-20,2,Menorca,88,0,0,0,0.00741839762611276,nan,nan
2020-07-20,3,Eivissa,143,0,0,0,0.006153846153846154,nan,nan
2020-07-20,4,Formentera,17,0,0,0,0.05217391304347826,nan,nan
2020-07-20,0,total-balears,2190,0,0,0,0.007565522831667117,nan,nan
2020-07-21,1,Mallorca,1851,0,0,0,0.006546014632268001,nan,nan
2020-07-21,2,Menorca,89,0,0,0,0.008928571428571428,nan,nan
2020-07-21,3,Eivissa,143,0,0,0,0.004885993485342019,nan,nan
2020-07-21,4,Formentera,17,0,0,0,0.05263157894736842,nan,nan
2020-07-21,0,total-balears,2199,0,0,0,0.007718348002708192,nan,nan
2020-07-22,1,Mallorca,1863,0,0,0,0.006844380403458214,nan,nan
2020-07-22,2,Menorca,89,0,0,0,0.008928571428571428,nan,nan
2020-07-22,3,Eivissa,143,0,0,0,0,nan,nan
2020-07-22,4,Formentera,17,0,0,0,0.05128205128205128,nan,nan
2020-07-22,0,total-balears,2212,0,0,0,0.0072685539403213465,nan,nan
2020-07-23,1,Mallorca,1873,0,0,0,0.007557117750439367,nan,nan
2020-07-23,2,Menorca,91,0,0,0,0.007518796992481203,nan,nan
2020-07-23,3,Eivissa,145,0,0,0,0.002881844380403458,nan,nan
2020-07-23,4,Formentera,17,0,0,0,0.05,nan,nan
2020-07-23,0,total-balears,2228,0,0,0,0.007935523868567886,nan,nan
2020-07-24,1,Mallorca,1889,0,0,0,0.00864792948611342,nan,nan
2020-07-24,2,Menorca,97,0,0,0,0.013574660633484163,nan,nan
2020-07-24,3,Eivissa,146,0,0,0,0.004807692307692308,nan,nan
2020-07-24,4,Formentera,17,0,0,0,0.017857142857142856,nan,nan
2020-07-24,0,total-balears,2255,0,0,0,0.009376126938333935,nan,nan
2020-07-25,1,Mallorca,1911,0,0,0,0.011280584683825865,nan,nan
2020-07-25,2,Menorca,97,0,0,0,0.013432835820895522,nan,nan
2020-07-25,3,Eivissa,146,0,0,0,0.004862236628849271,nan,nan
2020-07-25,4,Formentera,17,0,0,0,0.017094017094017096,nan,nan
2020-07-25,0,total-balears,2278,0,0,0,0.011329479768786127,nan,nan
2020-07-26,1,Mallorca,1957,0,0,0,0.01804998457266276,nan,nan
2020-07-26,2,Menorca,97,0,0,0,0.01337295690936107,nan,nan
2020-07-26,3,Eivissa,148,0,0,0,0.008025682182985553,nan,nan
2020-07-26,4,Formentera,17,0,0,0,0,nan,nan
2020-07-26,0,total-balears,2327,0,0,0,0.01626947754353804,nan,nan
2020-07-27,1,Mallorca,1971,0,0,0,0.018168812589413448,nan,nan
2020-07-27,2,Menorca,97,0,0,0,0.01393188854489164,nan,nan
2020-07-27,3,Eivissa,150,0,0,0,0.009971509971509971,nan,nan
2020-07-27,4,Formentera,17,0,0,0,0,nan,nan
2020-07-27,0,total-balears,2345,0,0,0,0.01685148945422918,nan,nan
2020-07-28,1,Mallorca,1996,0,0,0,0.020214693991356475,nan,nan
2020-07-28,2,Menorca,99,0,0,0,0.01564945226917058,nan,nan
